3	Sa 9:00-18:00
3	Sa 7:00-14:30
3	Sa 17:30; Su 8:00, 10:30
3	sa 10:00
3	Sa 08:30-14:00; Jan 1, Jan 6, Mar 25, May 1, Aug 15, Oct 28, Dec 25, Dec 26 off
3	Sa - Su 00:37 - 4:55
3	Pon-Sob 08:00-20:00
3	Pon-Pt 09:00-17:00, Sob 09:00-14:00
3	open; Nov 1-Mar 1 off "closed to all traffic due to the risk of falling ice"
3	Oct-Mar 8:00-18:30; Apr-Sep 8:00-20:00
3	Oct 1-Mar 21: 07:00-21:00; Apr 1-Sep 30: 07:00-19:00
3	Nov-Sep 24/7
3	Nov 3-Apr 30: 08:00-17:00; May 2-Nov 2: 08:00-17:30; Jul 14 off; May 1 off; PH 12:30-13:30 off
3	Nov 1-Mar 31 07:30-16:00; Apr 1-Oct 31 07:30-17:30
3	Nov 1-Mar 1 Mo-Su,PH 07:00-18:00; Mar 2-Oct 31 Mo-Su,PH 07:00-21:00
3	Monday-Saturday 8 AM
3	Monday to Sunday
3	Monday To Friday: 8:30 AM–4:30 PM
3	Monday - Friday: 9:00AM to 5:00PM
3	Mon-Fri: 09:00AM-05:00PM
3	Mo,Tu,We,Fr 05:30-20:00; Th 5:30-21:00; Sa 5:30-18:00; Su 08:00-17:00
3	Mo,Tu,Th,Fr 9:00-16:00; We 11:00-18:00
3	Mo,Tu,Th,Fr 9:00-12:30,15:00-18:30; We,Sa 9:00-12:30; Su,PH OFF
3	Mo,Tu,Th 8:30-12:00,13:00-16:30; We 8:30-12:00,13:00-17:30; Fr 8:30-12:00,13:00-15:30
3	Mo,Tu,Th 08:00-17:00; We 08:00-12:00; Fr 08:00-13:00; Sa,PH,Su off
3	Mo,Mi 10:00–13:00,13:30–17:00; Di,Do 10:00–13:00,13:30–18:00; Fr 10:00–13:00,13:30–16:00; Sa,Su off
3	Mo, We 8:00 - 18:00; Tu, Th 8:00 - 17:00; Fr 8:00 - 13:00
3	Mo-We 9:30-17:00; Th,Fr 9:30-18:00; Sa 9:30-16:00; Su off; PH off
3	Mo-We 9:00-18:00; Th,Fr 9:00-20:00; Sa 9:00-16:00; Su off; PH off
3	Mo-We 8:00-20:00; Th-Sa 8:00-21:00
3	Mo-WE 09:00-20:00; Th,Fr 09:00-21:00; Sa 09:00-18:00; Jan 01 off, Dec 26-27 off
3	Mo-We 09:00-17:30; Th-Fr 09:00-21:00; Sa 9:00-17:00; Su 10:00-17:00
3	Mo-Tu 08:00-18:00; Th-Fr 13:00-18:00; Jan 1,Apr 19,May 1,Jun 24,Jul 5,Jul 24,Oct 12,Dec 24,Dec 25,Dec 31 off
3	Mo-Tu 07:30-12:00, 13:00-17:00; fr 07:30-14:00; Sa,Su off
3	Mo-Th 9:30-19:00; Fr 9:30-21:00; Sa-Su 9:30-19:00
3	Mo-Th 9:00-22:00, Fr-Sa 9:00-23:00, Su 9:00-22:00
3	Mo-Th 9:00-18:00; Fr 9:00-16:00
3	Mo-Th 9:00-17:30; Fr 9:00-18:00; Sa 9:00-14:00
3	Mo-Th 9:00-17:30; Fr 9:00-17:00
3	Mo-Th 9:00-17:00, Fr 9:00-18:00
3	Mo-Th 9:00-16:00; Fr 9:00-18:00
3	Mo-Th 9:00-16:00; Fr 9:00-17:00
3	Mo-Th 9:00-12:00, 13:00-17:00; Fr 9:00-12:00, 13:00-16:00
3	Mo-Th 8:30-17:00
3	Mo-Th 8:30-16:30; Fr 8:30-15:30
3	Mo-Th 8:00-18:00; Fr 8:00-16:00
3	Mo-Th 8:00-17:00; Fr 8:00-14:00
3	Mo-Th 8:00-17:00; Fr 8:00-12:00
3	Mo-Th 8:00-16:30; Fr 8:00-15:00
3	Mo-Th 8:00-12:00,13:00-17:00; Fr 8:00-12:00,13:00-16:00
3	Mo-Th 7:30-17:00; Fr 7:30-14:00
3	Mo-Th 11:00-22:00; Fr-Sa 11:00-0:00; Su 11:00-21:00
3	Mo-Th 11:00-1:00; Fr-Sa 11:00-2:00; Su 11:00-24:00
3	Mo-Th 10:30-01:00; Fr-Sa 10:30-1:30; Su 10:30-1:00
3	Mo-Th 10:00-21:00; Fr-Su 10:00-21:00; Dec 31 10:00-20:00; Jan 1 off
3	Mo-Th 10:00-20:30; Fr 10:00-17:30; Sa 9:30-17:30; Su 13:00-17:00; May 16-May 22: Su off; May 23-May 31: Su off; Jun-Aug Su off; Sep 01-Sep 04: Su off; Dec 31 Mo-Fr 10:00-16:30; Dec 31 Sa 09:30-16:30; Dec 31 Su 13:00-16:30; PH off
3	mo-th 09:00-21:00; fr 09:00-07:00; sa 07:00-05:00; su 12:00-18:00
3	Mo-Th 09:00-12:00,14:30-17:30, Fr 9:00-15:30
3	Mo-Th 08:30-19:00; Fr 08:30-21:00; Sa 07:30-17:00; PH off; Oct 31 9:00-19:00; Nov 1 off; Dec 15,22 10:00-17:00; Dec 24 7:30-16:00; Dec 25,26 off; Dec 31 8:00-17:00; Jan 2 9:00-19:00
3	Mo-Th 08:00-16:00; Fr 8:00-14:00
3	Mo-Th 07:30–12:00, 13:30–17:00; Fr 07:30–12:00, 13:30–16:00; Sa-Su off
3	Mo-Th 07:30-17:00; Fr 7:30-16:00
3	Mo-Sun 09:00-17:00
3	Mo-Su,PH 9:00-18:00
3	Mo-Su,PH 6:00-dusk
3	Mo-Su,PH 09:30-18:00; Dec 29-Jan 1 off
3	Mo-Su off; Mar 1-Nov 9: We-Fr 14:00-18:00; Mar 1-Nov 9: Sa,Su 12:00-18:00; Mar 1-Nov 9 PH 12:00-17:00; Nov 10 - Dec 31: Sa, Su 12:00-17:00
3	Mo-Su 9:30-17:30
3	Mo-Su 9:30
3	Mo-Su 9:00-22:05
3	Mo-Su 9:00-15:00
3	Mo-Su 9:00-13:00, 15:00-18:00
3	Mo-Su 9:00-12:00
3	Mo-Su 9:00 - 22:00
3	Mo-Su 9:00 - 21:00
3	Mo-Su 9:00 - 17:00
3	Mo-Su 8:30+
3	Mo-Su 8:30-16:00
3	Mo-Su 8:00-8:30
3	Mo-Su 8:00-15:30
3	Mo-Su 8:00-15:00
3	Mo-Su 8:00-14:00
3	Mo-Su 8:00-10:00
3	Mo-Su 8:00-0:00
3	Mo-Su 8:00 - 22:00
3	Mo-Su 8:00 - 21:00
3	Mo-Su 8:00
3	Mo-Su 7:30-24:00
3	Mo-Su 7:30-17:30
3	Mo-Su 7:00-3:00
3	Mo-Su 7:00-20:30
3	Mo-Su 7:00-17:30
3	Mo-Su 7:00-16:00
3	Mo-Su 7:00-14:30
3	Mo-Su 7:00-00:00
3	Mo-Su 6:30-18:00
3	Mo-Su 6:00-23:59
3	Mo-Su 6:00-19:30
3	Mo-Su 6:00-10:00
3	Mo-Su 6:00-1:00
3	Mo-Su 6:00- 23:00
3	Mo-Su 6:00 - 22:00
3	Mo-Su 5:55-20:30
3	Mo-Su 5:00-12:00
3	Mo-Su 5:00-0:00
3	Mo-Su 4:30-22:00
3	Mo-Su 4:00-6:00
3	Mo-Su 4:00-23:00
3	Mo-Su 4:00-21:00
3	Mo-Su 24/7
3	Mo-Su 21:00-2:00
3	Mo-Su 20:00-7:00 off
3	Mo-Su 20:00-7:00
3	Mo-Su 18:00-3:00
3	Mo-Su 17:00-2:00
3	Mo-Su 16:30–01:00
3	Mo-Su 15:00-2:00
3	Mo-Su 15:00-1:00
3	Mo-Su 13:00-2:00
3	Mo-Su 13:00-1:00
3	Mo-Su 12:00-5:00
3	mo-su 12:00-20:00
3	Mo-Su 11:00–23:00
3	Mo-Su 11:00–21:30
3	Mo-Su 11:00–20:30
3	Mo-Su 11:00–00:00
3	Mo-Su 11:00-9:00
3	Mo-Su 11:00-7:00
3	Mo-Su 11:00-19:00; Su 12:00-19:00; Jan 1,Apr 19,May 1,Jun 24,Jul 5,Jul 24,Oct 12,Dec 24,Dec 25,Dec 31 12:00-19:00
3	Mo-Su 11:00-14:00；17:00-20:00
3	Mo-Su 11:00-1:30
3	Mo-Su 10:00–22:00
3	Mo-Su 10:00–21:00
3	Mo-Su 10:00–18:00
3	Mo-Su 10:00-6:00
3	Mo-Su 10:00-4:00
3	Mo-Su 10:00-2:30
3	mo-su 10:00-19:00
3	Mo-Su 10:00-1:30
3	Mo-Su 09:30-17:00; PH 09:30-17:00; Dec 26 Off; Dec 25 Off; Jan 01 Off
3	Mo-su 09:00-21:00
3	Mo-Su 09:00-17:00; Dec 25 off; Jan 1 off
3	Mo-Su 09:00-0:00
3	Mo-Su 08:00–22:00
3	Mo-Su 08:00-4:00
3	Mo-su 08:00-22:00
3	mo-su 08:00-18:00
3	Mo-Su 07:00–21:00
3	mo-su 07:00-20:00
3	Mo-Su 07:00-2:00
3	Mo-Su 06:00AM-12:00AM
3	Mo-Su 06:00-9:00
3	Mo-Su 05:00-8:00
3	Mo-Su 05:00-23:00; Apr 1-Oct 31 05:00-24:00
3	Mo-Su 05:00-2:00
3	Mo-Su 011:00-20:00
3	mo-su
3	Mo-So 10:00-19:00
3	Mo-So 06:00-22:00
3	Mo-Sat 09:00-17:00
3	Mo-Sat 09:00-16:00
3	Mo-Sa: 09:00-21:30
3	Mo-Sa: 08:00-20:00
3	Mo-Sa 9:45
3	Mo-Sa 9:30-23:00
3	Mo-Sa 9:30-21:30, Su 10:00-20:00
3	Mo-Sa 9:30-20:00; PH off
3	Mo-Sa 9:30-19:00; Su 10:00-16:00
3	Mo-Sa 9:15; Su off
3	Mo-Sa 9:00-21:00;Su 10:00-19:00
3	Mo-Sa 9:00-21:00, Su 10:00-19:00
3	Mo-Sa 9:00-20:00; Su 12:00-17:00
3	Mo-Sa 9:00-20:00; PH off
3	Mo-Sa 9:00-20:00, Su 9:00-18:00
3	Mo-Sa 9:00-20:00, Su 11:00-18:00
3	Mo-Sa 9:00-19:30; Su 9:00-17:00
3	Mo-Sa 9:00-19:00;Su 9:00-17:00
3	Mo-Sa 9:00-19:00; Su Off
3	Mo-Sa 9:00-19:00; Su 10:00-15:00
3	Mo-Sa 9:00-18:00;Su 10:00-18:00
3	Mo-Sa 9:00-18:00;Su 10:00-17:00
3	Mo-Sa 9:00-18:00; Su 9:00-17:00
3	Mo-Sa 9:00-17:30; Su 11:00-17:00
3	Mo-Sa 9:00-17:30; Su 10:00-16:00
3	Mo-Sa 9:00-13:00, 16:00-20:00
3	Mo-Sa 9:00-12:30,14:00-19:00
3	Mo-Sa 9:00-12:00,14:00-19:00
3	Mo-Sa 8:30; Su off
3	Mo-Sa 8:30-22:00
3	Mo-Sa 8:00-24:00
3	Mo-Sa 8:00-23:00
3	Mo-Sa 8:00-22:00; Su,PH off
3	Mo-Sa 8:00-22:00; Su 8:00-21:00
3	Mo-Sa 8:00-22:00; Su 10:00-22:00
3	Mo-Sa 8:00-21:00, Su 9:00-18:00
3	Mo-Sa 8:00-20:00; Su 9:00-20:00
3	Mo-Sa 8:00-20:00, Su 8:00-13:00
3	Mo-Sa 8:00-18:00; PH off
3	Mo-Sa 8:00-13:00,14:00-19:00
3	Mo-Sa 8:00 - 19:00
3	Mo-Sa 7:30-22:00; Su 8:00-21:00
3	Mo-Sa 7:30-22:00
3	Mo-Sa 7:30-20:00; Su 9:00-18:00
3	Mo-Sa 7:30-20:00; PH off
3	Mo-Sa 7:30-18:30
3	Mo-Sa 7:30-17:30
3	Mo-Sa 7:30-15:00
3	Mo-Sa 7:30-12:30,15:00-19:30
3	mo-sa 7:25, su 10:30
3	Mo-Sa 7:00-22:00; Su 9:00-21:00
3	Mo-Sa 7:00-22:00; Su 8:00-22:00
3	Mo-Sa 7:00-22:00; Su 7:00-20:00
3	Mo-Sa 7:00-19:30
3	Mo-Sa 7:00-19:00; Su 8:00-11:00
3	Mo-Sa 7:00-19:00; PH off
3	Mo-Sa 7:00-12:00, 13:00-18:00
3	Mo-Sa 6:30-18:30
3	Mo-Sa 6:00-24:00; Su 7:00-24:00
3	Mo-Sa 6:00-24:00; Su 07:00-24:00
3	Mo-Sa 6:00-22:00; Su 9:00-21:00
3	Mo-Sa 6:00-22:00; Su 9:00-18:00
3	Mo-Sa 6:00-22:00; Su 7:00-22:00
3	Mo-Sa 5:00-10:00
3	Mo-Sa 17:00-0:00
3	mo-sa 11:00-20:00
3	mo-sa 11:00-18:00
3	Mo-Sa 10:00–12:00, 14:00–19:00; Su off
3	mo-sa 10:00-23:00
3	Mo-Sa 10:00-19:00;Su, Ph 10:00-18:00
3	Mo-Sa 10:00-17:00; Su Off
3	Mo-Sa 09:30-19:00; Su Off
3	mo-sa 09:00; PH off
3	Mo-Sa 09:00–19:00; Su off
3	mo-sa 09:00-23:00
3	Mo-Sa 09:00-21:00; Su 9:00-20:00
3	Mo-Sa 09:00-21:00; Su 09:00-21:00; Jan 1 off; Jan 6 off; May 1 off; May 3 off; Aug 15 off; Nov 1 off; Nov 11 off; Dec 25-26 off
3	Mo-Sa 09:00-20:00; Su Off
3	Mo-Sa 09:00-18:30; Su Off
3	mo-sa 09:00-18:00
3	Mo-Sa 09:00-17:00, Su Closed
3	Mo-sa 09:00-17:00
3	Mo-Sa 09:00-12:00; mo-fr 14:30-18:00; ph off
3	mo-sa 08.00-20.00
3	Mo-Sa 08:30–19:00; Su off
3	Mo-Sa 08:30-20:00; Su 9:00-13:00
3	Mo-Sa 08:30-20:00; Su 9:00-12:30
3	Mo-Sa 08:30-20:00; Su 8:30-13:00
3	Mo-Sa 08:30-19:30; Su 9:00-12:30
3	Mo-Sa 08:30-19:30; Su 8:30-12:30
3	mo-sa 08:30-19:00
3	Mo-Sa 08:00-24:00; Su 08:00-19:00; Jan 1,Apr 19,May 1,Jun 24,Jul 5,Jul 24,Oct 12,Dec 24,Dec 25,Dec 31 08:00-19:00
3	Mo-Sa 08:00-21:30; Su 08:00-20:00; Jan 1,Apr 19,May 1,Jun 24,Jul 5,Jul 24,Oct 12,Dec 24,Dec 25,Dec 31 08:00-20:00
3	Mo-Sa 08:00-21:00; Su 08:00- 20:00; Oct 24 off; Nov 2 off; Nov 15 off; Dec 25 off
3	Mo-Sa 08:00-20:00; SU,PH off
3	Mo-Sa 08:00-20:00; Su,Ph off
3	Mo-Sa 08:00-20:00; Su,PH 9:00-20:00
3	Mo-Sa 08:00-20:00; Su, PH Off
3	Mo-Sa 08:00-20:00; Su 9:00-13:00
3	Mo-Sa 08:00-20:00; ph off
3	Mo-Sa 08:00-20:00, Su 9:00-20:00
3	mo-sa 08:00-19:00
3	Mo-Sa 08:00-16:00; Su Off
3	Mo-Sa 08:00-15:00; Su Off
3	Mo-Sa 08:00-12:30, Mo-Fr 14:30-18:30, Ph off
3	Mo-Sa 07:30-22:00; Su 8:00-21:00
3	Mo-Sa 07:00-22:00; Su,PH OFF
3	Mo-Sa 07:00-20:00; Su, PH Off
3	Mo-Sa 06:30-13:30, 17:00-21:00; Su 08:00-13:00; 16:000-20:00
3	Mo-Sa 06:00-23:00; Su 9:00-21:00
3	Mo-Sa 06:00-22:00; Su 07:00-22:00; Dec 24 07:00-16:00; Dec 25,26,31,Jan 01 07:00-18:00; easter -2 days 07:00-20:00; easter 07:00-18:00; easter +1 day 07:00-18:00
3	mo-sa 06:00-22:00
3	Mo-Sa 06:00-21:00; Su 9:00-17:00
3	Mo-Sa 06:00-20:00; Su 7:30-17:00
3	Mo-Sa 05:00-00:00; Su,PH 7:00-23:00
3	Mo-Sa 010:00-18:00
3	Mo-Sa 010:00-17:00
3	Mo-Fri 17:00
3	Mo-Fri 10:30
3	Mo-Fri 08:30-17:30
3	Mo-Fri 08:00-18:00
3	Mo-Fri 08:00
3	Mo-Fr: 8:00-17:00
3	Mo-Fr: 7:30-12:30, 15:00-18:00, Sa: 7:30-12:30
3	Mo-Fr: 08:00-18:00
3	Mo-Fr: 07.00 - 18.00
3	Mo-Fr: 07:30-17:00
3	Mo-Fr: 07:00-18:00
3	Mo-Fr; PH, Sh off
3	Mo-Fr 9:30; Sa 8:30
3	Mo-Fr 9:30-19:00; Sa-Su 9:30-19:00
3	Mo-Fr 9:30-19:00; Sa-Su 9:30-18:30
3	Mo-Fr 9:30-19:00; Sa-Su 9:00-19:00
3	Mo-Fr 9:30-19:00; Sa 9:30-18:00
3	Mo-Fr 9:30-19:00; Sa 10:00-18:00
3	Mo-Fr 9:30-19:00, Sa 9:30-16:00
3	Mo-Fr 9:30-18:30; Sa-Su 9:30-19:30
3	Mo-Fr 9:30-18:30; Sa-Su 10:30-18:00
3	Mo-Fr 9:30-18:30; Sa-Su 10:00-18:30
3	Mo-Fr 9:30-18:30; Sa 9:30-14:00
3	Mo-Fr 9:30-18:00; Sa-Su 9:00-18:00
3	Mo-Fr 9:30-17:00; Sa,Su off; PH off
3	Mo-Fr 9:30-17:00; Sa 10:00-13:00
3	Mo-Fr 9:30-13:30
3	Mo-Fr 9:15-18:15; Sa-Su 9:15-18:15
3	Mo-Fr 9:00; Sa-Su off
3	Mo-Fr 9:00; Sa 8:30
3	Mo-Fr 9:00; Sa 8:00
3	Mo-Fr 9:00-22:00
3	Mo-Fr 9:00-21:00;Sa-Su 10:00-21:00
3	Mo-Fr 9:00-21:00; Sa-Su 9:00-20:00
3	Mo-Fr 9:00-21:00; Sa-Su 8:00-21:00
3	Mo-Fr 9:00-21:00; Sa 9:00-15:00
3	Mo-Fr 9:00-21:00; Sa 8:00-21:00; Su 9:00-15:00
3	Mo-Fr 9:00-20:30; Sa-Su 9:30-20:00
3	Mo-Fr 9:00-20:00;Sa 9:00-16:00
3	Mo-Fr 9:00-20:00;Sa 9:00-14:00
3	Mo-Fr 9:00-20:00; Sa-Su 9:00-19:30
3	Mo-Fr 9:00-20:00; Sa 9:00-18:00; Su 10:00-18:00
3	Mo-Fr 9:00-20:00; Sa 9:00-17:00
3	Mo-Fr 9:00-20:00; Sa 8:00-17:00; Su 9:00-17:00
3	Mo-Fr 9:00-20:00 "Donation's only", Mo-Fr 10:00-20:00; Sa-Su 9:00-18:00 "Donation's only", Sa-Su 10:00-18:00; PH off
3	Mo-Fr 9:00-19:30; Sa-Su 9:00-18:30
3	Mo-Fr 9:00-19:30; Sa-Su 8:30-19:30
3	Mo-Fr 9:00-19:30; Sa-Su 8:00-18:00
3	Mo-Fr 9:00-19:00;Sa-Su 9:00-19:00
3	Mo-Fr 9:00-19:00;Sa 9:00-14:00
3	Mo-Fr 9:00-19:00;Sa 10:00-18:00;Su 10:00-17:00
3	Mo-Fr 9:00-19:00; Sa-Su 9:00-17:00
3	Mo-Fr 9:00-19:00; Sa-Su 18:00-19:00
3	Mo-Fr 9:00-19:00; Sa 9:00-18:00; Su 11:00-17:00
3	Mo-Fr 9:00-19:00; Sa 9:00-18:00; PH off
3	Mo-Fr 9:00-19:00; Sa 9:00-14:00; Su off
3	Mo-Fr 9:00-19:00; Sa 9:00-12:00
3	Mo-Fr 9:00-19:00, Sa 9:00-18:00
3	Mo-Fr 9:00-19:00, Sa 9:00-16:00
3	Mo-Fr 9:00-18:30;Sa 9:00-16:00
3	Mo-Fr 9:00-18:30; Sa-Su 9:30-18:00
3	Mo-Fr 9:00-18:30; Sa-Su 8:00-18:00
3	Mo-Fr 9:00-18:30; Sa-Su 11:00-18:30
3	Mo-Fr 9:00-18:30; Sa-Su 10:00-18:00
3	Mo-Fr 9:00-18:30; Sa 9:00-15:00
3	Mo-Fr 9:00-18:30, Sa 9:00-17:00
3	Mo-Fr 9:00-18:00;Sa-Su 9:00-17:00
3	Mo-Fr 9:00-18:00;Sa-Su 8:00-18:00
3	Mo-Fr 9:00-18:00;Sa 9:00-15:00
3	Mo-Fr 9:00-18:00; Sa-Su 9:00-20:00
3	Mo-Fr 9:00-18:00; Sa-Su 13:00-18:00
3	Mo-Fr 9:00-18:00; Sa-Su 10:00-18:30
3	Mo-Fr 9:00-18:00; Sa-Su 10:00-16:00
3	Mo-Fr 9:00-18:00; Sa 9:00-17:00; Su 10:00-16:00
3	Mo-Fr 9:00-18:00; Sa 9:00-14:00; Su off
3	Mo-Fr 9:00-18:00; Sa 8:30-14:30
3	Mo-Fr 9:00-18:00; Sa 10:00-13:00
3	Mo-Fr 9:00-18:00, Sa 9:00-17:00
3	Mo-Fr 9:00-18:00, Sa 9:00-14:00; PH off
3	Mo-Fr 9:00-18:00, Sa 9:00-12:00
3	Mo-Fr 9:00-17:30; Sa 9:00-16:00
3	Mo-Fr 9:00-17:30; Sa 10:00-16:00
3	Mo-Fr 9:00-17:00; Sa-Su 9:00-17:30
3	Mo-Fr 9:00-17:00; Sa 9:00-12:30
3	Mo-Fr 9:00-17:00; Sa 8:00-14:00
3	Mo-Fr 9:00-17:00; Sa "nach Vereinbarung"
3	Mo-Fr 9:00-16:00; Sa 9:00-14:00
3	Mo-Fr 9:00-16:00; PH off
3	Mo-Fr 9:00-15:00; Sa-Su off
3	Mo-Fr 9:00-13:00,14:00-18:00; Sa 9:00-15:00
3	Mo-Fr 9:00-13:00,14:00-18:00; Sa 9:00-14:00
3	Mo-Fr 9:00-13:00,14:00-18:00; Sa 10:00-14:00
3	Mo-Fr 9:00-13:00, 15:00-18:00
3	Mo-Fr 9:00-13:00, 14:00-17:00
3	Mo-Fr 9:00-12:30,14:00-17:30
3	Mo-Fr 9:00-12:30,13:30-16:30
3	Mo-Fr 9:00-12:30, 14:00-18:30; Sa 9:00-13:00
3	Mo-Fr 9:00-12:00; Sa-Su 9:00-12:00
3	Mo-Fr 9:00-11:00
3	mo-fr 9:00 – 18:00
3	Mo-Fr 9: 00-21: 00
3	Mo-Fr 8:50-18:50; Sa-Su 8:50-18:50
3	Mo-Fr 8:47-18:47; Sa-Su 8:47-18:47
3	Mo-Fr 8:45-19:45; Sa-Su 8:45-19:45
3	Mo-Fr 8:40-20:40; Sa-Su 8:40-20:40
3	Mo-Fr 8:30-8:30; Sa-Su 8:30-18:30
3	Mo-Fr 8:30-21:30; Sa-Su 9:30-21:30
3	Mo-Fr 8:30-21:00; Sa-Su 9:00-21:00
3	Mo-Fr 8:30-21:00; Sa-Su 8:00-21:00
3	Mo-Fr 8:30-20:30; Sa-Su 8:00-20:00
3	Mo-Fr 8:30-20:00; Sa-Su 10:00-19:30
3	Mo-Fr 8:30-20:00; Sa-Su 0:00-0:00
3	Mo-Fr 8:30-20:00; Sa 8:30-19:00
3	Mo-Fr 8:30-19:30; Sa-Su 9:00-19:00
3	Mo-Fr 8:30-19:30; Sa-Su 8:30-8:30
3	Mo-Fr 8:30-19:30; Sa-Su 10:30-18:30
3	Mo-Fr 8:30-19:00; Sa-Su 9:30-19:30
3	Mo-Fr 8:30-19:00; Sa-Su 9:00-18:30
3	Mo-Fr 8:30-19:00; Sa-Su 8:00-19:30
3	Mo-Fr 8:30-19:00; Sa-Su 7:00-19:00
3	Mo-Fr 8:30-19:00; Sa-Su 10:00-19:00
3	Mo-Fr 8:30-19:00; Sa-Su 0:00-0:00
3	Mo-Fr 8:30-19:00; Sa 8:30-13:00
3	Mo-Fr 8:30-18:45; Sa-Su 8:30-18:30
3	Mo-Fr 8:30-18:30; Sa-Su 9:30-16:30
3	Mo-Fr 8:30-18:30; Sa-Su 9:00-18:30
3	Mo-Fr 8:30-18:30; Sa-Su 8:30-15:30
3	Mo-Fr 8:30-18:30; Sa-Su 13:30-18:30
3	Mo-Fr 8:30-18:30; Sa-Su 12:30-18:30
3	Mo-Fr 8:30-18:30; Sa-Su 11:30-18:30
3	Mo-Fr 8:30-18:30; Sa-Su 10:30-18:00
3	Mo-Fr 8:30-18:30; Sa 8:30-18:00
3	Mo-Fr 8:30-18:30; Sa 8:30-16:00
3	Mo-Fr 8:30-18:30; Sa 8:30-14:00
3	Mo-Fr 8:30-18:00; Sa-Su 9:00-18:30
3	Mo-Fr 8:30-18:00; Sa-Su 9:00-17:00
3	Mo-Fr 8:30-18:00; Sa-Su 8:30-19:00
3	Mo-Fr 8:30-18:00; Sa-Su 8:30-17:30
3	Mo-Fr 8:30-18:00; Sa-Su 7:30-18:00
3	Mo-Fr 8:30-18:00; Sa 9:00-12:30
3	Mo-Fr 8:30-18:00; Sa 8:30-17:00
3	Mo-Fr 8:30-18:00; Sa 8:30-14:00
3	Mo-Fr 8:30-17:00; Sa-Su off
3	Mo-Fr 8:30-13:00,14:00-17:30
3	Mo-Fr 8:30-13:00, 14:00-18:00; Sa 8:30-13:00
3	Mo-Fr 8:30-13:00, 14:00-17:30
3	Mo-Fr 8:30-12:30; Sa-Su 8:30-12:30
3	Mo-Fr 8:30-12:30,13:30-17:30
3	Mo-Fr 8:30-11:45, 13:30-16:00
3	Mo-Fr 8:28-18:28; Sa-Su 8:28-18:28
3	Mo-Fr 8:26-20:26; Sa-Su 8:26-20:26
3	Mo-Fr 8:22-18:22; Sa-Su 8:22-18:22
3	Mo-Fr 8:21-20:21; Sa-Su 8:21-20:21
3	Mo-Fr 8:20-20:20; Sa-Su 8:20-20:20
3	Mo-Fr 8:16-19:16; Sa-Su 8:16-19:16
3	Mo-Fr 8:15-19:15; Sa-Su 8:15-19:15
3	Mo-Fr 8:11-18:11; Sa-Su 8:11-18:11
3	Mo-Fr 8:10-19:10; Sa-Su 8:10-19:10
3	Mo-Fr 8:05-19:05; Sa-Su 8:05-19:05
3	Mo-Fr 8:03-18:03; Sa-Su 8:03-18:03
3	Mo-Fr 8:02-19:02; Sa-Su 8:02-19:02
3	Mo-Fr 8:01-18:00; Sa-Su 8:01-18:00
3	Mo-Fr 8:00; Sa off; Su off
3	Mo-Fr 8:00-8:00; Sa-Su 18:00-18:00
3	Mo-Fr 8:00-4:30
3	Mo-Fr 8:00-4:00
3	Mo-Fr 8:00-22:00; Sa-Su 9:00-21:00
3	Mo-Fr 8:00-22:00; Sa-Su 8:00-21:00
3	Mo-Fr 8:00-21:30; Sa-Su 9:00-20:00
3	Mo-Fr 8:00-21:00; Sa-Su 9:00-19:00
3	Mo-Fr 8:00-21:00; Sa-Su 9:00-18:00
3	Mo-Fr 8:00-21:00; Sa-Su 8:00-17:00
3	Mo-Fr 8:00-21:00; Sa-Su 10:00-22:00
3	Mo-Fr 8:00-21:00; Sa-Su 10:00-18:00
3	Mo-Fr 8:00-21:00; Sa 9:00-21:00; Su 10:00-18:00
3	Mo-Fr 8:00-20:30; Sa-Su 9:30-18:30
3	Mo-Fr 8:00-20:30; Sa-Su 8:30-20:00
3	Mo-Fr 8:00-20:30; Sa-Su 8:00-19:30
3	Mo-Fr 8:00-20:30; Sa-Su 7:00-20:30
3	Mo-Fr 8:00-20:30; Sa-Su 10:00-19:30
3	Mo-Fr 8:00-20:00; Sa-Su off
3	Mo-Fr 8:00-20:00; Sa-Su 8:00-22:00
3	Mo-Fr 8:00-20:00; Sa-Su 8:00-16:00
3	Mo-Fr 8:00-20:00; Sa-Su 8:00-13:00
3	Mo-Fr 8:00-20:00; Sa-Su 11:00-19:00
3	Mo-Fr 8:00-20:00; Sa-Su 10:30-19:30
3	Mo-Fr 8:00-20:00; Sa-Su 10:00-21:00
3	Mo-Fr 8:00-20:00; Sa-Su 10:00-16:00
3	Mo-Fr 8:00-20:00; Sa 9:00-18:00
3	Mo-Fr 8:00-20:00; Sa 9:00-16:00
3	Mo-Fr 8:00-20:00; Sa 9:00-15:00
3	Mo-Fr 8:00-20:00; Sa 9:00-13:00
3	Mo-Fr 8:00-20:00; Sa 8:00-19:00; Su 9:00-18:00
3	Mo-Fr 8:00-20:00; Sa 8:00-19:00
3	Mo-Fr 8:00-20:00; Sa 08:00-14:00
3	Mo-Fr 8:00-20:00, Sa 8:00-18:00
3	Mo-Fr 8:00-19:30; Sa-Su 8:30-17:30
3	Mo-Fr 8:00-19:30; Sa-Su 7:00-20:00
3	Mo-Fr 8:00-19:30; Sa-Su 19:30-19:30
3	Mo-Fr 8:00-19:30; Sa-Su 10:30-18:00
3	Mo-Fr 8:00-19:30; Sa-Su 10:00-20:00
